id,is_iceberg
7585ce58,0.827975869179
33e25984,0.972668349743
ac46f3c9,0.023991426453
fc34a5b8,0.67699444294
85c36a8f,0.750824093819
b2d8a426,0.0353367961943
13ec60d1,0.645876944065
9d440f42,0.120229229331
1c0a891e,0.72036254406
981c3bc3,0.938291251659
295604f4,0.864959597588
16ca16c3,0.293747782707
b4dda837,0.194157794118
88d088ef,4.47884522146e-05
1b4fa160,0.48550221324
f371bd82,0.00279826205224
b130a0b7,0.920583069324
ebf1de82,0.928601682186
01e651c3,0.999987483025
51b1fecc,0.999781906605
fa635a31,0.917610883713
97b7d789,0.0963547900319
2f598053,0.000819315842818
c0e3e148,0.777614295483
cfa175a8,0.104733996093
3d7e09d8,0.930585324764
44a13d1b,0.96621119976
c66b0948,0.91663569212
976a6d64,0.0837663859129
8bbd8909,0.700846731663
522890fd,0.980915725231
f23a3b95,0.711896896362
680039dc,0.971019804478
93028e53,0.001287364983
22a16932,0.999999642372
7d8126d2,0.000231974641792
ba2ecd75,1.06017403153e-16
8071bdd7,0.202743992209
96d5aeee,6.62462937839e-08
154be68f,0.724317848682
d8c2bfe2,0.77252471447
f76d47b0,0.9978505373
0e781ade,0.000389780325349
13cf6060,8.89597844106e-32
cd99f710,0.993051052094
d10005bb,0.089879013598
3a31445f,0.896234989166
3157202d,0.000124258876895
6ee64703,0.649220705032
e5de8685,0.237295880914
02cc70ba,8.58945531945e-06
50984a87,0.662152886391
fa94957a,0.759676277637
eab406b4,0.586025834084
3ad39398,0.781590402126
9ecf3802,0.989223241806
6048ae7b,3.81883439422e-18
9dc68871,5.51806006115e-05
13701465,0.479069918394
8d8779f3,3.92258698412e-06
0712f269,0.856736183167
722c2597,1.01241426353e-09
478a2b08,0.776238739491
38f5fb41,0.766167104244
c52ad74d,0.90492784977
0c85fd09,3.4703191926e-13
f1582cba,0.833140969276
ff836697,0.924516737461
ddfe4802,0.991921663284
3cef3bc7,0.948549687862
6a21542b,0.140747383237
150e23c4,0.992110967636
078c6d99,0.805367410183
1dcd1dc3,3.18203603911e-07
39967e45,0.674084246159
6b6333aa,1.0
4ae61433,0.978409945965
f96362e0,0.12927903235
97a88aac,0.592278718948
427ae8ce,0.150226905942
209d4b15,0.538605153561
64b453bd,1.84564132924e-31
0f5a484e,0.769257009029
5ac74969,0.802067875862
736ed43e,0.829757034779
8533795f,0.992408752441
f5b54fb6,0.577879428864
6eb4c041,0.691459357738
97afdf42,0.684604346752
1bb488db,0.999999880791
f132e44d,0.999999403954
d3c2f140,0.778855085373
1756794d,0.712068319321
9efcc11f,1.46565069585e-19
14c966cf,0.864075183868
59cfe4d1,0.363354235888
883151f4,1.0
34c4c9ff,0.723512947559
70b4c2eb,0.317960739136
96a337d9,0.758464217186
7fe89ffa,0.49443307519
057c7a22,1.78184795547e-17
451cc057,0.122534587979
05076700,6.05562012261e-16
dc52f6c1,0.119060739875
b03a59f9,0.000111665540317
129ed4b0,0.830503702164
fb611563,0.955198645592
ac32e6f1,0.74253475666
c05c5ab0,0.64632576704
3163d5ed,0.00202051131055
02096ca4,0.645446658134
e92496c0,3.32288081495e-08
1a9e2c50,0.94530582428
0864e334,0.776478528976
d976faeb,0.946676909924
1d7b342f,4.37680881121e-12
281bc1ea,4.35901487047e-19
bea9f0cf,0.602046012878
f4afa0e6,1.27521943116e-15
e1b5ef69,0.586776793003
b50539fd,0.999999642372
2a8c9c15,0.742386341095
157ebb0c,0.97026437521
247d3614,0.00124273216352
0c6cc0cb,0.976603150368
aae88d39,0.000115562863357
0c77b464,0.00216284883209
963cf5ea,0.999529480934
1b371d8b,0.700683832169
225bc00f,8.622805841e-24
bc0a4eec,0.0269883815199
1099782e,0.0351972803473
a18feadd,0.862023532391
ad7f4932,0.0359848290682
5f8f831e,0.541761875153
b5167c35,6.11926807323e-05
0230b06d,0.73104596138
f8d7f7ba,3.29788321096e-08
08bd1053,0.945193588734
58e4dc8c,3.26106164721e-05
4793ce8e,0.805035471916
304caab4,1.8802575006e-15
f2ee6d7f,0.998193800449
e1f9c0e4,0.315382361412
8e40401c,0.829927444458
5d9eaba2,0.611890912056
55e7562c,0.00379123399034
9da6cb4b,6.29622192311e-24
c3c1c8ec,3.54694635905e-29
3b38698e,0.00149678229354
6c9eb909,0.386128842831
482a3d1d,0.969706296921
0e9918f0,0.796599388123
ef894fd2,1.07125291445e-22
4b82e7f7,0.984145581722
b9cdd7fb,1.81768916797e-20
94a496f4,0.862173974514
995eacae,0.97414124012
41b02e58,0.954251587391
69f04617,0.722494006157
c889a03c,0.897945523262
91f98acf,0.92811101675
9135c19f,0.953714191914
1f0e9c09,3.55743117586e-16
260d6e8e,4.82813277358e-07
46334397,1.89377917792e-08
f34ddf31,0.0105973733589
4d6177d7,0.725525319576
76a57270,0.928596675396
217b8cea,0.0159138273448
9a45a566,1.0
1b55c75e,9.92336026799e-22
7bd92ec6,0.946439146996
6c409f41,0.69910556078
df3e48eb,0.00256432965398
62723e57,1.42471812126e-10
b8e627bf,0.000731564359739
86bb5d85,0.0634901002049
77e5034c,0.374989926815
607079e5,0.680464565754
96879fb4,0.999998450279
6afe606d,0.504471719265
4129802f,0.711203694344
a42300ef,0.659234881401
1af842f5,0.968157589436
3fe57d78,0.796287894249
f4e60ed5,0.9313159585
68c8337b,0.47739982605
914ed5b5,0.874415695667
a6bb5987,0.799576163292
c781c439,0.633883416653
47a1a25e,0.0255448017269
80ea0713,0.787865102291
a9d001bc,5.30309853275e-06
f94d098a,0.00277100363746
3e230e0e,0.971419215202
24afa485,0.999999880791
bc37db7f,0.770528256893
83f99e4d,7.48539858569e-12
1a8d86f7,0.00488617550582
38136419,0.598159492016
d393e637,0.827206671238
36902570,0.942813336849
327f7b25,0.958137869835
3f8543c6,0.999813139439
a0d42a70,0.931224286556
e07ba430,0.724024415016
c6e53803,0.993797838688
fec4dad8,0.437500208616
933fc5ba,0.938413083553
c27eda4e,0.950364291668
9b94d2c2,0.000392918795114
a2dbdb31,0.00788534898311
816258dd,0.479795485735
81f11218,0.99992275238
c4bd9d04,0.98351675272
c6ce9bf9,0.00640161894262
a7b3cc29,7.36959915315e-09
527870bf,0.718377411366
9af26068,0.994749367237
0b591e70,0.843110501766
2b1e57c5,0.614596247673
194db786,0.736019194126
e09ba644,0.901485443115
fa2ed3e5,0.945188224316
1ba92726,0.714800357819
8c8f45b4,4.97620678668e-22
f8889f44,1.0
598e255b,0.200934991241
45f1aa7a,0.554868876934
022956a3,0.999171257019
d406064d,0.683364570141
76617947,1.16911635937e-26
d0e5dccb,0.95362174511
33271da6,0.99838078022
0840e2b1,0.46296903491
521a9f4d,0.882631003857
7286b1dc,0.990968763828
5b6acc2d,0.994614064693
e034cd34,1.1238361933e-24
46577660,0.000455620698631
bb4d6f24,0.70081859827
bfc7a3f2,0.924629211426
abc66be8,0.301200866699
3627189f,0.95555305481
e49a77f6,0.999961972237
a209d7ee,0.966972589493
dee69cf6,0.701977133751
9a6261a0,0.0448183566332
a8e444c6,4.07653928391e-08
a6a66a28,0.93644374609
db7022ff,0.000132800603751
0dfb45d9,0.768837869167
81c983aa,0.00610477896407
a98fb5e1,0.760400414467
99e004d7,0.999999880791
d16e5fbb,0.999136984348
3c352f9e,0.107905320823
12202699,0.00491420226172
86af0236,0.712926566601
f3703e6f,0.700076401234
4a71dc34,0.951384484768
321edcdc,0.514328718185
e365a657,1.0
45755c9c,0.00600125128403
873b0829,0.999976038933
72ccd009,0.00223585334606
205243d9,0.80150783062
d9202f36,0.0463722497225
9d0c30b0,0.560444414616
56644ace,0.165900111198
c63f527f,0.329182118177
bb84b9bd,0.844212710857
6f68caf0,0.536029815674
8492119b,2.5258952621e-19
71bde48d,0.888826370239
d2d6e2ba,0.747002840042
6f4b309c,0.883311331272
b3cc5ba3,0.959657371044
fee39547,0.681947290897
4893137a,0.953660309315
e283c4c4,0.115018293262
25bac62b,0.628924787045
8fd88dd6,9.88701454041e-10
b48c104e,0.995798647404
221d500b,0.451559722424
8f0de087,1.30974413537e-07
32342e03,0.000477264577057
a8da99d8,0.999988079071
93203755,0.724593281746
d3c88528,0.980013072491
0d7a17b3,0.000953698472586
bd72f5ec,0.997942864895
e953c0fd,0.995287179947
e730b6c6,0.971408307552
c086033a,0.010006765835
a521d303,1.36514181577e-05
b023957a,0.897765338421
3e0f04e8,1.0
60647cba,3.10456137102e-17
2f5c43a8,0.658900082111
b54ba69b,0.777691721916
eac962ff,0.7799872756
7e2a3763,4.00682483814e-06
9362d863,0.0620319768786
8f1b833c,0.701536655426
79727ff5,1.90824107449e-06
62614c75,0.703389406204
75a03adf,0.959474205971
cf138392,0.439856410027
bf467a96,1.00256747828e-05
c8b34651,0.908139467239
105a5c54,0.000127180610434
bf6de75c,0.00187074183486
060702c8,0.897232592106
921bad2c,0.812603712082
e0d17eb0,0.542653977871
9a3825c9,0.700845658779
8eda717f,6.04081033089e-05
78906e0c,0.997138500214
c60100ad,0.9423366189
90a72a52,0.958812475204
d80e4ed4,0.118599243462
339cd0d2,0.00125529908109
d99de899,0.639086425304
357e20d1,0.0179738756269
a4d190da,0.160704270005
bd226217,0.998354434967
476e2771,0.941590607166
4e483506,0.896484613419
f70ea081,0.962556779385
4645e56f,0.99337887764
e6d05940,0.797862708569
f8b3c6af,0.768483757973
c89d6aad,0.996053218842
0cb57f6e,0.780137240887
86a4be46,0.0461272373796
75e62d7e,0.98895663023
ebc36374,0.0927023366094
0ebcb731,0.124787807465
24d000c5,0.0685282051563
f3c9a4f6,0.960157513618
1bc59730,0.170469641685
47ea0bff,0.66120839119
cdeccfdd,7.7186488312e-09
15e09a1d,0.458941698074
00652788,0.992868959904
23649c84,0.179033994675
91188a77,0.0386675931513
eaca8580,0.999518632889
4ce9daeb,0.679578363895
d4220673,0.688415110111
b6a87aef,0.873443007469
8333ebed,0.995152711868
950a3453,0.999997019768
7074f6c9,0.314128190279
98a02caf,0.912953853607
59c8d2b3,0.950243473053
d99d13bd,0.806960523129
de86f1cf,0.973311424255
8f4b1985,0.951214671135
a7779b04,0.779855668545
2caeab11,0.953756928444
16aeea7c,0.364530950785
b9d19ab9,0.82720720768
29c5d2fd,0.978819668293
efcefa55,0.711976826191
099161c3,0.689017772675
12b49195,1.0
96a1ce13,0.826328217983
67964b4f,4.17481738069e-09
b61c605c,0.00525637017563
bcfc0f16,0.0525375753641
bf0cb956,0.00534005882218
12f6aa7d,0.697442531586
f36f3a0c,0.999635338783
83490492,0.301435530186
e3b62b60,0.205044284463
20b27d66,0.994891047478
25c3ce93,0.773924767971
67a2ff0b,0.787038564682
9b2d3c1a,0.770540952682
8ad51f7d,6.95886816053e-13
14137b57,0.987689256668
9ea5aa79,0.930222332478
5ea1d2dd,0.272511363029
979c867e,0.839190602303
7ea1e1b6,0.762654185295
d65520ba,1.0
765ad2e2,0.641268789768
d2957326,0.500624120235
24349e24,0.491963654757
fd8a2ae3,0.0115280840546
b282d98e,0.75109988451
3eaa7a61,0.00120806344785
16533dd4,0.993855416775
4adb68d7,0.955255508423
565005b9,0.155682787299
51d86e0c,0.840670347214
30635642,8.07778235412e-07
d9480a60,1.0
b2647128,0.505111217499
20478c55,0.965945184231
caa0d105,0.247424259782
474f4534,0.231514051557
d51e3867,0.896979987621
e5d1bba7,0.688995718956
e7000b2a,0.00065941439243
78f06b79,0.426266342402
8a9f4bee,0.822444319725
3d716bbe,0.949908018112
6e1ddef1,5.13403756486e-05
9826f39a,0.00343222892843
3fdc82f7,0.470875948668
31f013c3,0.535729110241
97a9df6d,0.927051901817
10e65294,0.682928204536
0bdca1a5,0.44341558218
374037fa,0.319252103567
1d1a0cec,0.721997439861
d415c5ad,0.124165199697
ced1306d,1.31351781411e-15
f43497f3,0.245976626873
ffd13a9e,0.891576290131
6f67148e,0.998230755329
be322b68,0.998959422112
af209b44,0.00273250741884
69b53a4a,0.518883466721
4c085180,0.0141544835642
608cea18,0.944274902344
f8bebbfd,0.602051019669
ae16855d,9.07046141466e-18
dfc700b3,0.947412908077
e3bdd9ac,0.747661113739
87a8ea20,0.00284568616189
3c3da9aa,0.944842994213
76c882d6,8.51367803989e-05
9e429645,0.975347161293
7dc9c990,4.5773499574e-11
f38d53ef,0.408230036497
e1785b6e,0.00121483765543
80c673fb,0.857567250729
a8b8c20b,0.739386260509
6a1ff150,0.96799749136
2f68d4fe,0.835508048534
c462ec65,0.971659004688
c374d5c4,0.985535860062
d20769b3,0.765323519707
c467fe4d,8.23560822028e-06
1356229e,0.963631868362
b1532127,0.0114613072947
3777ee22,0.997518420219
4ba6023f,0.919373571873
08504ae6,0.263362020254
5e0b4cc5,0.000241544417804
249a0c1f,0.949676990509
24b3497f,0.684220612049
9edcf494,1.0
53297290,0.163760975003
6d3a269e,0.720952033997
1b0d38fc,1.42714484674e-09
02747427,0.33464974165
38867253,0.682882130146
c392dbd0,0.784588515759
8939734c,5.85468048177e-17
097ba3af,1.15105941558e-29
30f0f835,0.338166534901
bdab1bcf,0.588787615299
1070a984,0.832797348499
c41b8a90,0.909577131271
86a3b5cc,0.459452927113
d0a3719e,0.757753431797
b1a8067b,0.993902564049
911bc6aa,0.321802020073
67a2d0ac,0.999983906746
11447262,0.000638902420178
12fd1375,0.969162225723
f2898538,0.907990992069
0e7355e2,0.999994397163
bc2c87c8,0.996091425419
94001156,0.000621793617029
d5855224,0.633425295353
a3c1a552,0.0342090725899
edcf54fa,0.00689856987447
a28b90eb,0.682751536369
63cd028f,3.18179468195e-06
dbc79657,0.0626751035452
bc856bf1,0.753847122192
c7e25a70,0.640640377998
9771b119,1.5323481416e-12
836db0d9,0.00753413699567
f5685d3e,0.735669493675
bb04299d,0.771720826626
163a9d23,0.426971226931
5283c614,1.95457259901e-19
2276d5d8,0.245541930199
ccb77e34,2.14423325815e-05
d4a75bf3,0.75596344471
e15f46ea,0.991172373295
992a45ba,0.438991039991
056e7768,1.68101752227e-27
a1dc016b,0.981757819653
38db82cd,1.37896304295e-05
3295f3ae,0.0286754854023
a6ff3660,0.691111981869
5981b799,0.972581744194
2636d79d,1.0
7a8521e2,5.36742579636e-13
9b53021d,0.038641884923
0a37be18,0.93181937933
a8676e55,0.99278485775
3488b8fc,0.328348904848
b86d4006,0.733252286911
33888635,0.995690047741
aa9ca5f9,0.0517969205976
08faf0f6,2.77173286899e-14
5320cd26,2.52696754615e-05
2c57fdaa,0.576632261276
d467ce62,0.999711573124
888a568e,0.974293291569
88d6c838,0.737317144871
8f138517,0.94277125597
e1108dc0,2.70326950158e-06
9e9cd6c9,0.0015229327837
ab893af4,3.125846888e-06
4d4b30ba,0.658290326595
7ce15e26,0.999854207039
dbc45500,1.16392335769e-07
6a0cde3f,0.958159089088
2658014c,0.896215736866
08d20604,3.87175532524e-05
03c83dc9,0.631460905075
d741ccd1,0.0661496222019
992d48b6,7.20203382411e-26
b1ea3253,0.700301647186
da379e69,0.138873755932
73b429af,0.893557786942
2aefe712,0.968656599522
1e3634f9,0.95474922657
069ee09e,0.00369501835667
a7970f81,6.69318511726e-09
23084d2e,2.90882023871e-14
ac57710a,0.805466234684
02553267,0.659506380558
0971c6c7,0.0177689176053
cdb7f1fe,0.671066224575
d3af3f60,0.593037962914
59daf44b,0.67527282238
c2169934,0.987249553204
da03b56e,0.999777495861
474ea404,0.688149631023
f686cdc4,0.407646477222
f865b354,0.103820033371
106df554,0.685664415359
e5637171,0.999686002731
cba8985c,0.020268028602
cc09c9ce,0.328076034784
0b85b33f,0.869949102402
92f20625,0.939912796021
6b1379dd,0.936171412468
ed2b1df1,6.59230208839e-05
325124e4,0.00265132403001
7455c944,0.999120771885
fd68ccc1,0.963634967804
8df9100d,0.74098867178
c406df9b,0.24270786345
4978870c,1.66701854251e-21
383f95d6,0.262924462557
aba96bbf,3.86566924304e-11
6bba66b4,0.803402066231
b86fa0c9,0.0838018879294
a2abc369,0.96029150486
0b40c014,0.000367443950381
d45add48,0.386653542519
00193999,0.957318842411
c2f1b710,0.277945548296
53750c72,0.0188759472221
3137ef1d,0.890291154385
bc6b8e2a,0.431045174599
7cb546c6,0.91178548336
d59a2349,1.0
04d04b9a,0.979605853558
05ac1343,0.366268575191
2917895f,0.0272374860942
342a1d01,0.869624257088
78309e4b,0.863340735435
5c1a5aba,1.27575194853e-08
fae57f79,5.43163478142e-05
23821d71,0.771809279919
5780b19d,1.86701186195e-13
11c67865,0.710895776749
8564f114,0.969221055508
ec7d0fdd,0.870528817177
9a0446b8,1.89991460502e-05
5f5da69d,0.51569712162
7a11839b,0.973371386528
763c9bbf,7.17033516835e-21
15a7b5c5,0.00101387617178
e9c7e251,0.998494148254
2555c207,0.680648565292
ec8d9784,0.000242937574512
08fd9d10,0.030201209709
9504ae29,0.008006606251
0b91a24d,0.88606107235
e62e6cfe,0.787826061249
5d1291bb,0.980100333691
b3c1f2e7,0.875810444355
c6a8db21,0.279049783945
f2c137fd,0.804733991623
b61e8155,0.478074073792
45b9ee35,0.51623404026
8fe9c49b,0.495956599712
b98ceb09,4.36231115792e-14
70c4a435,0.505004227161
d953d111,0.880548596382
da7de86e,0.676827549934
519f8611,0.822329699993
75eefdc3,0.843889355659
62412092,0.0015894897515
de8ec010,0.949098825455
ee6121f8,0.783518195152
412b66e0,0.413537740707
7405c131,0.690866827965
efff4306,0.922017872334
5658d679,0.999999642372
617f88fc,3.10867326334e-05
a120100b,8.04347946541e-05
0971369e,0.96868288517
83f7fe7b,0.778127491474
12437da1,3.94668885806e-19
8e7f96a5,0.966819882393
a08237de,1.06920633698e-05
a013bd6f,0.000453440647107
c6fdd404,0.966526687145
317e2af4,0.424565136433
dd9878c0,0.0276156831533
42e76a51,0.997250854969
022f77e3,0.193755105138
cada3682,0.954336166382
53074f1f,0.999359190464
e6c19679,0.515372276306
dfb69b8b,0.00016521535872
e1572941,1.0
8d549cd2,0.160157606006
6913594d,0.935641169548
6e528fd6,0.999997973442
c8b037c7,6.69942965033e-05
c3b6c880,0.998727023602
9684ac04,4.65070024802e-06
6d974acc,0.708705127239
57b10462,0.615468800068
b2373298,0.000157379981829
8e946e10,0.914379715919
6acee7de,0.857605993748
8ad7cc2f,5.71639611421e-32
8e6e087e,0.647889137268
c3e46df5,0.999675512314
f6983f34,0.676009237766
8130a3aa,0.257679671049
0f11be03,0.286211490631
766073e1,0.904250323772
e67f6889,0.960162460804
148a0930,0.00152070831973
b333ff97,0.675308942795
1c148a28,0.991101980209
ee0b02d7,0.733649671078
fa1c5f6d,0.663251042366
9b12ae1f,7.49046819237e-07
3bb60b1b,0.576200008392
096e7594,0.590920805931
ac98996a,0.101716205478
1b7b9b9d,0.859811544418
61b2ac6f,0.55956941843
2bd414a8,0.298823326826
73d12826,0.587097883224
29f7ec33,5.86170187944e-08
265f8aa8,0.900087177753
0d6be675,0.30353090167
a00ecdf6,0.997743725777
c414328a,3.13499914917e-09
d47de87e,0.941750407219
376f984f,0.993016600609
12a35aa5,0.810904860497
8ecfd739,0.0196076314896
2cbc30f4,0.0199230294675
aa4bdf31,0.517430305481
69d18f51,0.871299028397
50cd4394,4.54746354537e-20
bda732e1,0.946183562279
8e77e385,0.969992637634
49dfd51a,0.772588610649
b0a3e728,0.784457147121
518061ec,0.290647864342
bb306c8c,1.0
1b2cf099,6.35619358036e-07
e7c405e4,2.10676809331e-08
1fc79c9d,0.00273620150983
3427cd60,0.975967228413
8fc604cd,0.996599018574
0981acfd,1.01839587111e-11
512e9c5c,0.781765341759
ae9f2426,1.84455129784e-05
a8cd44c8,0.914965450764
acac91c3,0.995914161205
35988937,0.541916549206
2a2dd539,0.45426851511
3f971e0a,6.37065721903e-17
7e09131c,0.825742721558
82726c59,0.673014700413
ec4c3dbd,0.745976924896
2a851255,2.03352179275e-17
2cebdab4,0.875169217587
013b617b,0.802402853966
21a8603a,0.991696834564
fe2f2579,0.796221792698
df069a3d,0.998800754547
595f7f57,0.798464715481
081bdb0a,3.04864503145e-21
6f8e7b3a,0.500726878643
d1824fe1,3.26319806889e-17
3ddc6778,0.685467123985
57e4244d,0.782608091831
18e2e176,1.0
7394cdbc,0.921798944473
19821b41,0.862678766251
12e9563c,0.952046275139
b96c9ed9,0.924225389957
096d9c1b,0.346019864082
97454a30,0.909908235073
43b6c5d3,0.974569499493
2c58bcc5,0.716792941093
0c71dc02,0.830487310886
f7cd79b0,0.748826146126
922ec513,1.86798376944e-06
561b6b2c,0.469485998154
32913f04,0.662140727043
77aad507,0.0413667336106
d62d5a9c,0.670463085175
be70bb3d,0.73734742403
84920252,0.709149479866
b9623d93,0.941137611866
ba925eca,0.000950994959567
181ecadf,0.228808090091
6fbcc9e2,0.476542502642
57d5b182,0.10053614527
d3013a36,0.505366623402
21cafb54,0.551640987396
d1a6cc74,3.68210981995e-15
c4017d47,2.93822031381e-05
22e05854,0.000173922497197
7eb53ec8,0.915987789631
c77a806d,0.85620701313
c114c951,0.993218958378
71495521,0.0496426932514
98bb1260,0.433633595705
546ec108,0.844250500202
78f39102,0.00354903354309
26b6379a,0.665099740028
8cb14c23,0.575224339962
75892ee1,0.99905949831
3d31d65f,8.00947849711e-11
30784a7a,1.0
efba2a23,0.907337784767
9fcb2c5a,8.80325323136e-15
9910ee7e,0.280411690474
dc97b587,0.62822163105
7732ca72,0.967503786087
c4bac1f1,0.710056185722
a80ddf30,1.2023013128e-17
fe79c536,4.02852329273e-08
84e34259,0.993219673634
7db3b563,0.000466231664177
5e946e6e,0.920786619186
76881bf4,0.902114033699
7c606237,6.60205046188e-08
7aa06d7d,0.731115102768
0d035cbc,0.135260418057
0838e69f,0.00129050516989
f6715e39,0.944144129753
499004bb,0.497402638197
4cefc9ec,1.62593852378e-20
ded95f0a,0.94769859314
073112c9,0.00854937359691
96cb4df4,3.90046198465e-12
0962de0b,0.878304958344
cea18b7b,0.939276695251
75463cb0,0.582030415535
4a59c201,0.52882951498
29d46646,0.524266541004
e6134ca4,0.0303862784058
445ae936,0.795164167881
420d8dda,0.990634083748
bae1b5b1,0.0373682714999
9f49327e,0.682974815369
18b52f62,0.926004588604
b02bb341,4.41649308414e-06
e5be8689,1.25380650307e-09
b5b85b95,0.00652943411842
b94f72e3,0.328113973141
a79114fd,0.999999880791
502ffafa,0.987451195717
b8e274d7,0.654573857784
e37f8f63,3.25494596609e-07
c8a5c9d9,0.237033829093
d574bf84,0.882810473442
88bc1b71,0.982372105122
3261e3ee,0.176350876689
e65424cf,0.100159309804
706d2090,3.54052412388e-11
94d4c49c,0.935072243214
51ba3d48,0.507305979729
fdd4c395,0.856451034546
12eed563,0.634652256966
f93627e8,0.972175955772
df51a7cd,0.346357733011
c84092af,0.66348618269
514a25a2,1.04155287772e-05
5d421481,0.57486641407
d3859efd,0.838835537434
eb024725,0.0831792727113
0d8537a5,0.788801848888
fe708ff7,0.637418627739
1790bbf0,0.00796292163432
8a30487e,0.0569118186831
70a01d16,0.0231334995478
89bb7fca,0.660290002823
398c1300,9.49163586483e-06
41b43c73,0.993730783463
72d2839a,0.0334387384355
beeb98cf,2.0268592138e-08
c409f194,0.497518867254
0c654278,0.0322424657643
fb155295,0.901486694813
103d1e1d,0.985207557678
6c755ff3,1.23069598178e-24
3722a062,0.790039539337
90611922,0.673454105854
77b432f1,0.987329125404
ccf53246,0.802647054195
4c52089f,0.553896844387
81e05676,0.486207902431
732c51d0,0.0735476315022
b60c6094,0.81062823534
2e9db48a,0.991490781307
68cdc732,9.02618424448e-09
e1f9dbd9,8.54437348607e-06
31fd12b9,0.77206236124
72bd3e45,0.590758919716
84e2f1ab,0.693432867527
b4b6d3d0,0.257323622704
874d507a,0.979124844074
44775bac,0.999282300472
83dfaf91,0.230348199606
a9a1cc1e,1.23983787646e-12
227de452,1.69960655855e-35
14519bcf,1.0
970a9821,0.65960752964
e84230ac,4.49430560675e-23
550e4ebc,0.127213269472
5e98d635,1.2701527794e-06
667d386b,0.969207465649
503fefff,0.899946928024
08bcb429,0.718643665314
90c293d2,0.00749083701521
bbc84c36,0.72667324543
3facaac6,0.010121870786
e8d1bc63,0.664461255074
0ba50202,0.351058572531
9d947517,6.80029553144e-29
e084ed8f,8.09764255649e-09
7051b370,1.0
910f551e,0.967660605907
8d238915,0.522716403008
e7238f30,1.44626019494e-10
a658f1ba,0.0403384789824
0b4e7093,0.968840777874
4d59af79,0.679064035416
99a7b417,0.734639942646
e5798365,0.789369702339
